id,name,category,cuisine,servings,prep_min,cook_min,total_min,photo_file,photo_keywords,photo_url,ingredients,ingredients_json,kcal,protein_g,fat_g,carbs_g,fiber_g,net_carbs_g,glycemic_index,gi_category,glycemic_load,gl_category,gi_note,diet_tags,instructions,steps_json
DB-0249,Turkey Chili,Soup & Stew,American,6,15,45,60,turkey-chili.jpg,"Turkey Chili, healthy food photography, plated, natural light",,"Ground turkey 93% lean — 700 g (24.7 oz)
Kidney beans, cooked — 400 g (14.1 oz)
Black beans, cooked — 250 g (8.8 oz)
Crushed tomatoes, canned — 800 g (28.2 oz)
Yellow onion — 150 g (5.3 oz)
Bell pepper — 150 g (5.3 oz)
Garlic — 10 g (0.4 oz)
Chili powder — 15 g (0.5 oz)
Ground cumin — 5 g (0.2 oz)
Smoked paprika — 3 g (0.1 oz)
Dried oregano — 2 g (0.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Chicken broth, low sodium — 300 g (10.6 oz)
Salt — 4 g (0.1 oz)","[{""ingredient_id"": ""ground_turkey"", ""name"": ""Ground turkey 93% lean"", ""grams"": 700.0, ""note"": """"}, {""ingredient_id"": ""kidney_beans"", ""name"": ""Kidney beans, cooked"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""black_beans"", ""name"": ""Black beans, cooked"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""crushed_tomatoes"", ""name"": ""Crushed tomatoes, canned"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""chili_powder"", ""name"": ""Chili powder"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""smoked_paprika"", ""name"": ""Smoked paprika"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""oregano"", ""name"": ""Dried oregano"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 300.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 4.0, ""note"": """"}]",416,35.2,13.6,41.1,12.7,28.5,27,low,7.7,low,,"gluten-free, dairy-free, nut-free, high-protein, high-fiber, make-ahead, freezer","1. Brown turkey in olive oil with onion and pepper, 8 minutes; add garlic and spices.
2. Add tomatoes, beans, broth and salt; simmer uncovered 35 minutes, stirring occasionally.
3. Serve with Greek yogurt and cilantro if desired.","[""Brown turkey in olive oil with onion and pepper, 8 minutes; add garlic and spices."", ""Add tomatoes, beans, broth and salt; simmer uncovered 35 minutes, stirring occasionally."", ""Serve with Greek yogurt and cilantro if desired.""]"
DB-0250,Red Lentil Soup with Lemon,Soup & Stew,Middle Eastern,4,10,30,40,red-lentil-soup-with-lemon.jpg,"Red Lentil Soup with Lemon, healthy food photography, plated, natural light",,"Red lentils, cooked — 600 g (21.2 oz) [from 200 g dry]
Vegetable broth, low sodium — 1000 g (35.3 oz)
Yellow onion — 120 g (4.2 oz)
Carrot — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Ground cumin — 4 g (0.1 oz)
Ground turmeric — 2 g (0.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Lemon juice — 30 g (1.1 oz)
Fresh cilantro — 8 g (0.3 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""red_lentils"", ""name"": ""Red lentils, cooked"", ""grams"": 600.0, ""note"": ""from 200 g dry""}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 1000.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 4.0, ""note"": """"}, {""ingredient_id"": ""turmeric"", ""name"": ""Ground turmeric"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""lemon_juice"", ""name"": ""Lemon juice"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",260,15.7,5.2,41.0,10.5,30.4,22,low,6.7,low,,"vegan, gluten-free, dairy-free, nut-free, high-fiber, make-ahead","1. Sauté onion and carrot in oil 6 minutes; add garlic, cumin and turmeric.
2. Add dry lentils and broth; simmer 25 minutes until soft.
3. Blend partially, stir in lemon juice and salt; garnish with cilantro.","[""Sauté onion and carrot in oil 6 minutes; add garlic, cumin and turmeric."", ""Add dry lentils and broth; simmer 25 minutes until soft."", ""Blend partially, stir in lemon juice and salt; garnish with cilantro.""]"
DB-0251,Broccoli Cheddar Soup (Lightened),Soup & Stew,American,4,10,25,35,broccoli-cheddar-soup-lightened.jpg,"Broccoli Cheddar Soup (Lightened), healthy food photography, plated, natural light",,"Broccoli — 600 g (21.2 oz)
Cauliflower — 200 g (7.1 oz)
Yellow onion — 100 g (3.5 oz)
Chicken broth, low sodium — 800 g (28.2 oz)
Milk, 2% — 200 g (7.1 oz)
Cheddar cheese — 100 g (3.5 oz)
Extra-virgin olive oil — 12 g (0.4 oz)
Garlic — 5 g (0.2 oz)
Dijon mustard — 5 g (0.2 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""broccoli"", ""name"": ""Broccoli"", ""grams"": 600.0, ""note"": """"}, {""ingredient_id"": ""cauliflower"", ""name"": ""Cauliflower"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""milk"", ""name"": ""Milk, 2%"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 12.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""dijon"", ""name"": ""Dijon mustard"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",242,15.0,13.5,18.9,5.4,13.5,16,low,2.2,low,,"vegetarian, gluten-free, nut-free, low-carb","1. Sauté onion and garlic in oil; add broccoli, cauliflower and broth; simmer 15 minutes.
2. Blend two-thirds of the soup until smooth (cauliflower replaces flour as thickener).
3. Stir in milk, cheddar, Dijon and salt; heat gently without boiling.","[""Sauté onion and garlic in oil; add broccoli, cauliflower and broth; simmer 15 minutes."", ""Blend two-thirds of the soup until smooth (cauliflower replaces flour as thickener)."", ""Stir in milk, cheddar, Dijon and salt; heat gently without boiling.""]"
DB-0252,Beef & Barley Soup,Soup & Stew,American,6,15,90,105,beef-and-barley-soup.jpg,"Beef & Barley Soup, healthy food photography, plated, natural light",,"Beef chuck roast, trimmed — 500 g (17.6 oz)
Pearl barley, cooked — 400 g (14.1 oz) [from 130 g dry]
Beef broth, low sodium — 1500 g (52.9 oz)
Carrot — 150 g (5.3 oz)
Celery — 120 g (4.2 oz)
Yellow onion — 150 g (5.3 oz)
Mushrooms (cremini/white) — 200 g (7.1 oz)
Garlic — 8 g (0.3 oz)
Tomato paste — 30 g (1.1 oz)
Fresh thyme — 2 g (0.1 oz)
Bay leaves — 1 g (0.0 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Salt — 4 g (0.1 oz)","[{""ingredient_id"": ""beef_chuck"", ""name"": ""Beef chuck roast, trimmed"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""barley"", ""name"": ""Pearl barley, cooked"", ""grams"": 400.0, ""note"": ""from 130 g dry""}, {""ingredient_id"": ""beef_broth"", ""name"": ""Beef broth, low sodium"", ""grams"": 1500.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""celery"", ""name"": ""Celery"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""mushrooms"", ""name"": ""Mushrooms (cremini/white)"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""tomato_paste"", ""name"": ""Tomato paste"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""thyme"", ""name"": ""Fresh thyme"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""bay_leaf"", ""name"": ""Bay leaves"", ""grams"": 1.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 4.0, ""note"": """"}]",309,23.5,12.7,27.7,4.6,23.1,26,low,6.0,low,,"dairy-free, nut-free, make-ahead, freezer","1. Brown cubed beef in oil; remove. Sauté onion, carrot, celery and mushrooms 8 minutes.
2. Add tomato paste, garlic, broth, beef, thyme and bay leaf; simmer 60 minutes.
3. Add dry barley and simmer 30 minutes more until tender; season.","[""Brown cubed beef in oil; remove. Sauté onion, carrot, celery and mushrooms 8 minutes."", ""Add tomato paste, garlic, broth, beef, thyme and bay leaf; simmer 60 minutes."", ""Add dry barley and simmer 30 minutes more until tender; season.""]"
DB-0253,Tuscan White Bean & Kale Soup,Soup & Stew,Italian,4,10,30,40,tuscan-white-bean-and-kale-soup.jpg,"Tuscan White Bean & Kale Soup, healthy food photography, plated, natural light",,"Cannellini beans, cooked — 500 g (17.6 oz)
Kale — 200 g (7.1 oz)
Chicken sausage — 250 g (8.8 oz)
Yellow onion — 100 g (3.5 oz)
Carrot — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Diced tomatoes, canned — 400 g (14.1 oz)
Chicken broth, low sodium — 900 g (31.7 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Fresh rosemary — 2 g (0.1 oz)
Parmesan, grated — 30 g (1.1 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""white_beans"", ""name"": ""Cannellini beans, cooked"", ""grams"": 500.0, ""note"": """"}, {""ingredient_id"": ""kale"", ""name"": ""Kale"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""chicken_sausage"", ""name"": ""Chicken sausage"", ""grams"": 250.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""diced_tomatoes"", ""name"": ""Diced tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 900.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""rosemary"", ""name"": ""Fresh rosemary"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",434,30.6,14.5,48.8,12.4,36.4,27,low,9.8,low,,"gluten-free, nut-free, high-protein, high-fiber, make-ahead","1. Brown sliced sausage in oil; add onion, carrot and garlic and cook 5 minutes.
2. Add tomatoes, broth, beans and rosemary; simmer 15 minutes.
3. Stir in kale until wilted; serve with parmesan.","[""Brown sliced sausage in oil; add onion, carrot and garlic and cook 5 minutes."", ""Add tomatoes, broth, beans and rosemary; simmer 15 minutes."", ""Stir in kale until wilted; serve with parmesan.""]"
DB-0254,Thai Coconut Chicken Soup (Tom Kha),Soup & Stew,Thai,4,15,25,40,thai-coconut-chicken-soup-tom-kha.jpg,"Thai Coconut Chicken Soup (Tom Kha), healthy food photography, plated, natural light",,"Chicken breast, skinless — 400 g (14.1 oz)
Chicken broth, low sodium — 800 g (28.2 oz)
Coconut milk, canned light — 400 g (14.1 oz)
Mushrooms (cremini/white) — 200 g (7.1 oz)
Fresh ginger — 15 g (0.5 oz)
Lemongrass — 15 g (0.5 oz)
Lime juice — 30 g (1.1 oz)
Fish sauce — 20 g (0.7 oz)
Thai curry paste (red/green) — 15 g (0.5 oz)
Fresh cilantro — 8 g (0.3 oz)
Green onions (scallions) — 20 g (0.7 oz)
Jalapeño — 10 g (0.4 oz)","[{""ingredient_id"": ""chicken_breast"", ""name"": ""Chicken breast, skinless"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""coconut_milk_light"", ""name"": ""Coconut milk, canned light"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""mushrooms"", ""name"": ""Mushrooms (cremini/white)"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""ginger"", ""name"": ""Fresh ginger"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""lemongrass"", ""name"": ""Lemongrass"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""lime_juice"", ""name"": ""Lime juice"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""fish_sauce"", ""name"": ""Fish sauce"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""curry_paste"", ""name"": ""Thai curry paste (red/green)"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""green_onion"", ""name"": ""Green onions (scallions)"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""jalapeno"", ""name"": ""Jalapeño"", ""grams"": 10.0, ""note"": """"}]",230,27.4,9.4,8.6,1.0,7.7,20,low,1.5,low,,"gluten-free, dairy-free, nut-free, low-carb, high-protein","1. Simmer broth with ginger, lemongrass and curry paste 10 minutes.
2. Add sliced chicken and mushrooms; cook 8 minutes.
3. Add coconut milk, fish sauce and lime; heat through. Top with cilantro, green onion and chili.","[""Simmer broth with ginger, lemongrass and curry paste 10 minutes."", ""Add sliced chicken and mushrooms; cook 8 minutes."", ""Add coconut milk, fish sauce and lime; heat through. Top with cilantro, green onion and chili.""]"
DB-0255,Black Bean Soup,Soup & Stew,Latin,4,10,30,40,black-bean-soup.jpg,"Black Bean Soup, healthy food photography, plated, natural light",,"Black beans, cooked — 700 g (24.7 oz)
Vegetable broth, low sodium — 800 g (28.2 oz)
Yellow onion — 120 g (4.2 oz)
Bell pepper — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Ground cumin — 4 g (0.1 oz)
Chili powder — 3 g (0.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Lime juice — 20 g (0.7 oz)
Greek yogurt, plain 2% — 60 g (2.1 oz)
Fresh cilantro — 8 g (0.3 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""black_beans"", ""name"": ""Black beans, cooked"", ""grams"": 700.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 4.0, ""note"": """"}, {""ingredient_id"": ""chili_powder"", ""name"": ""Chili powder"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""lime_juice"", ""name"": ""Lime juice"", ""grams"": 20.0, ""note"": """"}, {""ingredient_id"": ""greek_yogurt"", ""name"": ""Greek yogurt, plain 2%"", ""grams"": 60.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",321,19.1,5.8,51.3,16.7,34.6,25,low,8.6,low,,"vegetarian, gluten-free, nut-free, high-fiber, make-ahead","1. Sauté onion, pepper and garlic in oil with cumin and chili powder 6 minutes.
2. Add beans and broth; simmer 20 minutes.
3. Blend half the soup, stir back in with lime and salt; top with yogurt and cilantro.","[""Sauté onion, pepper and garlic in oil with cumin and chili powder 6 minutes."", ""Add beans and broth; simmer 20 minutes."", ""Blend half the soup, stir back in with lime and salt; top with yogurt and cilantro.""]"
DB-0256,Chicken Tortilla Soup (No Chips),Soup & Stew,Mexican,4,15,30,45,chicken-tortilla-soup-no-chips.jpg,"Chicken Tortilla Soup (No Chips), healthy food photography, plated, natural light",,"Chicken breast, skinless — 400 g (14.1 oz)
Chicken broth, low sodium — 1000 g (35.3 oz)
Diced tomatoes, canned — 400 g (14.1 oz)
Yellow onion — 100 g (3.5 oz)
Bell pepper — 100 g (3.5 oz)
Jalapeño — 15 g (0.5 oz)
Garlic — 8 g (0.3 oz)
Ground cumin — 4 g (0.1 oz)
Chili powder — 4 g (0.1 oz)
Black beans, cooked — 200 g (7.1 oz)
Avocado — 100 g (3.5 oz)
Cheddar cheese — 40 g (1.4 oz)
Fresh cilantro — 10 g (0.4 oz)
Lime — 30 g (1.1 oz)
Extra-virgin olive oil — 12 g (0.4 oz)","[{""ingredient_id"": ""chicken_breast"", ""name"": ""Chicken breast, skinless"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""chicken_broth"", ""name"": ""Chicken broth, low sodium"", ""grams"": 1000.0, ""note"": """"}, {""ingredient_id"": ""diced_tomatoes"", ""name"": ""Diced tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""bell_pepper"", ""name"": ""Bell pepper"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""jalapeno"", ""name"": ""Jalapeño"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 4.0, ""note"": """"}, {""ingredient_id"": ""chili_powder"", ""name"": ""Chili powder"", ""grams"": 4.0, ""note"": """"}, {""ingredient_id"": ""black_beans"", ""name"": ""Black beans, cooked"", ""grams"": 200.0, ""note"": """"}, {""ingredient_id"": ""avocado"", ""name"": ""Avocado"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""cheddar"", ""name"": ""Cheddar cheese"", ""grams"": 40.0, ""note"": """"}, {""ingredient_id"": ""cilantro"", ""name"": ""Fresh cilantro"", ""grams"": 10.0, ""note"": """"}, {""ingredient_id"": ""lime"", ""name"": ""Lime"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 12.0, ""note"": """"}]",366,34.6,14.1,26.9,9.4,17.5,25,low,4.4,low,,"gluten-free, nut-free, high-protein, high-fiber","1. Sauté onion, pepper, jalapeño and garlic with spices in oil 5 minutes.
2. Add broth, tomatoes and chicken; simmer 20 minutes; shred the chicken.
3. Add beans and heat; serve with avocado, cheddar, cilantro and lime.","[""Sauté onion, pepper, jalapeño and garlic with spices in oil 5 minutes."", ""Add broth, tomatoes and chicken; simmer 20 minutes; shred the chicken."", ""Add beans and heat; serve with avocado, cheddar, cilantro and lime.""]"
DB-0257,Creamy Cauliflower Soup,Soup & Stew,American,4,10,25,35,creamy-cauliflower-soup.jpg,"Creamy Cauliflower Soup, healthy food photography, plated, natural light",,"Cauliflower — 800 g (28.2 oz)
Yellow onion — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Vegetable broth, low sodium — 800 g (28.2 oz)
Milk, 2% — 150 g (5.3 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Ground nutmeg — 0.3 g (0.0 oz)
Fresh chives — 5 g (0.2 oz)
Parmesan, grated — 30 g (1.1 oz)
Salt — 3 g (0.1 oz)","[{""ingredient_id"": ""cauliflower"", ""name"": ""Cauliflower"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 800.0, ""note"": """"}, {""ingredient_id"": ""milk"", ""name"": ""Milk, 2%"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""nutmeg"", ""name"": ""Ground nutmeg"", ""grams"": 0.3, ""note"": """"}, {""ingredient_id"": ""chives"", ""name"": ""Fresh chives"", ""grams"": 5.0, ""note"": """"}, {""ingredient_id"": ""parmesan"", ""name"": ""Parmesan, grated"", ""grams"": 30.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 3.0, ""note"": """"}]",164,9.3,7.7,18.2,4.5,13.7,14,low,1.9,low,,"vegetarian, gluten-free, nut-free, low-carb","1. Sauté onion and garlic in oil 5 minutes.
2. Add cauliflower and broth; simmer 15 minutes.
3. Blend smooth with milk, nutmeg and salt; garnish with parmesan and chives.","[""Sauté onion and garlic in oil 5 minutes."", ""Add cauliflower and broth; simmer 15 minutes."", ""Blend smooth with milk, nutmeg and salt; garnish with parmesan and chives.""]"
DB-0258,Lentil Vegetable Soup,Soup & Stew,American,6,15,40,55,lentil-vegetable-soup.jpg,"Lentil Vegetable Soup, healthy food photography, plated, natural light",,"Lentils, cooked — 700 g (24.7 oz) [from 250 g dry]
Vegetable broth, low sodium — 1400 g (49.4 oz)
Carrot — 150 g (5.3 oz)
Celery — 120 g (4.2 oz)
Yellow onion — 150 g (5.3 oz)
Diced tomatoes, canned — 400 g (14.1 oz)
Spinach — 100 g (3.5 oz)
Garlic — 8 g (0.3 oz)
Ground cumin — 3 g (0.1 oz)
Smoked paprika — 2 g (0.1 oz)
Extra-virgin olive oil — 15 g (0.5 oz)
Red wine vinegar — 15 g (0.5 oz)
Salt — 4 g (0.1 oz)","[{""ingredient_id"": ""lentils"", ""name"": ""Lentils, cooked"", ""grams"": 700.0, ""note"": ""from 250 g dry""}, {""ingredient_id"": ""vegetable_broth"", ""name"": ""Vegetable broth, low sodium"", ""grams"": 1400.0, ""note"": """"}, {""ingredient_id"": ""carrot"", ""name"": ""Carrot"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""celery"", ""name"": ""Celery"", ""grams"": 120.0, ""note"": """"}, {""ingredient_id"": ""onion"", ""name"": ""Yellow onion"", ""grams"": 150.0, ""note"": """"}, {""ingredient_id"": ""diced_tomatoes"", ""name"": ""Diced tomatoes, canned"", ""grams"": 400.0, ""note"": """"}, {""ingredient_id"": ""spinach"", ""name"": ""Spinach"", ""grams"": 100.0, ""note"": """"}, {""ingredient_id"": ""garlic"", ""name"": ""Garlic"", ""grams"": 8.0, ""note"": """"}, {""ingredient_id"": ""cumin"", ""name"": ""Ground cumin"", ""grams"": 3.0, ""note"": """"}, {""ingredient_id"": ""smoked_paprika"", ""name"": ""Smoked paprika"", ""grams"": 2.0, ""note"": """"}, {""ingredient_id"": ""olive_oil"", ""name"": ""Extra-virgin olive oil"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""red_wine_vinegar"", ""name"": ""Red wine vinegar"", ""grams"": 15.0, ""note"": """"}, {""ingredient_id"": ""salt"", ""name"": ""Salt"", ""grams"": 4.0, ""note"": """"}]",225,13.8,3.9,36.9,12.2,24.7,25,low,6.2,low,,"vegan, gluten-free, dairy-free, nut-free, high-fiber, make-ahead, freezer","1. Sauté onion, carrot and celery in oil 7 minutes; add garlic and spices.
2. Add dry lentils, tomatoes and broth; simmer 30 minutes.
3. Stir in spinach and vinegar; season.","[""Sauté onion, carrot and celery in oil 7 minutes; add garlic and spices."", ""Add dry lentils, tomatoes and broth; simmer 30 minutes."", ""Stir in spinach and vinegar; season.""]"
